name,1-gram,2-gram,3-gram,last_letter_vowel,vowel,sonorants,ratio_of_syllable,gender
elanni,i,ni,nni,1,i,na,0.7,F
elannie,e,ie,nie,1,e,na,1.0,F
elanny,y,ny,nny,0,n,na,0.3,F
elano,o,no,ano,1,o,na,0.7,M
elanor,r,or,nor,0,n,na,0.3,F
elanora,a,ra,ora,1,a,na,0.5,F
elanore,e,re,ore,1,e,na,0.7,F
elante,e,te,nte,1,e,na,1.0,M
elantra,a,ra,tra,1,a,na,0.7,F
elanur,r,ur,nur,0,n,na,0.3,F
elany,y,ny,any,0,n,na,0.3,F
elanya,a,ya,nya,1,a,na,0.7,F
elara,a,ra,ara,1,a,na,0.7,F
elaria,a,ia,ria,1,a,na,0.7,F
elario,o,io,rio,1,o,na,0.7,M
elarna,a,na,rna,1,a,na,0.7,F
elasha,a,ha,sha,1,a,ha,0.7,F
elasia,a,ia,sia,1,a,na,0.7,F
elauna,a,na,una,1,a,na,0.7,F
elaura,a,ra,ura,1,a,na,0.7,F
elay,y,ay,lay,0,n,na,0.5,M
elaya,a,ya,aya,1,a,na,0.7,F
elayah,h,ah,yah,0,n,na,0.3,F
elayiah,h,ah,iah,0,n,na,0.3,F
elayjah,h,ah,jah,0,n,na,0.3,F
elayla,a,la,yla,1,a,na,0.7,F
elayna,a,na,yna,1,a,na,0.7,F
elaynah,h,ah,nah,0,n,na,0.3,F
elayne,e,ne,yne,1,e,na,1.0,F
elaysha,a,ha,sha,1,a,ha,0.7,F
elayshia,a,ia,hia,1,a,na,0.7,F
elaysia,a,ia,sia,1,a,na,0.7,F
elazar,r,ar,zar,0,n,na,0.3,M
elazia,a,ia,zia,1,a,na,0.7,F
elba,a,ba,lba,1,a,na,1.0,F
elber,r,er,ber,0,n,na,0.5,M
elbern,n,rn,ern,0,n,na,0.5,M
elbert,t,rt,ert,0,n,na,0.5,M
elberta,a,ta,rta,1,a,na,0.7,F
elbertha,a,ha,tha,1,a,ha,0.7,F
elbertina,a,na,ina,1,a,na,0.5,F
elbertine,e,ne,ine,1,e,na,0.7,F
elbia,a,ia,bia,1,a,na,1.0,F
elbie,e,ie,bie,1,e,na,2.0,M
elbin,n,in,bin,0,n,na,0.5,M
elbira,a,ra,ira,1,a,na,0.7,F
elbis,s,is,bis,0,n,na,0.5,M
elbonie,e,ie,nie,1,e,na,1.0,F
elbony,y,ny,ony,0,n,na,0.3,F
elbridge,e,ge,dge,1,e,na,1.0,M
elburn,n,rn,urn,0,n,na,0.5,M
elby,y,by,lby,0,n,na,0.5,M
elchanan,n,an,nan,0,n,na,0.3,M
elchin,n,in,hin,0,n,na,0.5,M
elchonon,n,on,non,0,n,na,0.3,M
elcid,d,id,cid,0,n,na,0.5,M
elcie,e,ie,cie,1,e,na,2.0,F
elco,o,co,lco,1,o,na,1.0,M
elcy,y,cy,lcy,0,n,na,0.5,F
elda,a,da,lda,1,a,na,1.0,F
eldad,d,ad,dad,0,n,na,0.5,M
eldamae,e,ae,mae,1,e,na,1.0,F
eldan,n,an,dan,0,n,na,0.5,M
eldana,a,na,ana,1,a,na,0.7,F
eldar,r,ar,dar,0,n,na,0.5,M
eldean,n,an,ean,0,n,na,0.5,F
eldee,e,ee,dee,1,e,na,2.0,M
eldeen,n,en,een,0,n,na,0.5,F
elden,n,en,den,0,n,na,0.5,M
eldena,a,na,ena,1,a,na,0.7,F
eldene,e,ne,ene,1,e,na,1.0,F
elder,r,er,der,0,n,na,0.5,M
elderine,e,ne,ine,1,e,na,0.7,F
eldie,e,ie,die,1,e,na,2.0,M
eldin,n,in,din,0,n,na,0.5,M
eldina,a,na,ina,1,a,na,0.7,F
eldine,e,ne,ine,1,e,na,1.0,F
eldion,n,on,ion,0,n,na,0.5,M
eldo,o,do,ldo,1,o,na,1.0,M
eldon,n,on,don,0,n,na,0.5,M
eldona,a,na,ona,1,a,na,0.7,F
eldonna,a,na,nna,1,a,na,0.7,F
eldor,r,or,dor,0,n,na,0.5,M
eldora,a,ra,ora,1,a,na,0.7,F
eldoris,s,is,ris,0,n,na,0.3,F
eldra,a,ra,dra,1,a,na,1.0,M
eldred,d,ed,red,0,n,na,1.0,M
eldredge,e,ge,dge,1,e,na,1.0,M
eldren,n,en,ren,0,n,na,0.5,M
eldric,c,ic,ric,0,n,na,0.5,M
eldrich,h,ch,ich,0,n,na,0.5,M
eldrick,k,ck,ick,0,n,na,0.5,M
eldrid,d,id,rid,0,n,na,0.5,M
eldridge,e,ge,dge,1,e,na,1.0,M
eldrige,e,ge,ige,1,e,na,1.0,M
eldrin,n,in,rin,0,n,na,0.5,M
eldro,o,ro,dro,1,o,na,1.0,M
eldwin,n,in,win,0,n,na,0.5,M
ele,e,le,ele,1,e,na,2.0,F
elea,a,ea,lea,1,a,na,1.0,F
eleah,h,ah,eah,0,n,na,0.5,F
elean,n,an,ean,0,n,na,0.5,F
eleana,a,na,ana,1,a,na,0.7,F
eleanar,r,ar,nar,0,n,na,0.3,F
eleane,e,ne,ane,1,e,na,1.0,F
eleaner,r,er,ner,0,n,na,0.3,F
eleanna,a,na,nna,1,a,na,0.7,F
eleanor,r,or,nor,0,n,na,0.3,F
eleanora,a,ra,ora,1,a,na,0.5,F
eleanore,e,re,ore,1,e,na,0.7,F
eleany,y,ny,any,0,n,na,0.3,F
eleasa,a,sa,asa,1,a,na,0.7,F
eleasah,h,ah,sah,0,n,na,0.3,F
eleasar,r,ar,sar,0,n,na,0.3,M
elease,e,se,ase,1,e,na,1.0,F
eleasha,a,ha,sha,1,a,ha,0.7,F
eleazar,r,ar,zar,0,n,na,0.3,M
eleazer,r,er,zer,0,n,na,0.3,M
elec,c,ec,lec,0,n,na,0.5,M
elecia,a,ia,cia,1,a,na,0.7,F
eleck,k,ck,eck,0,n,na,0.5,M
elecktra,a,ra,tra,1,a,na,0.7,F
electa,a,ta,cta,1,a,na,0.7,F
electra,a,ra,tra,1,a,na,0.7,F
eleda,a,da,eda,1,a,na,0.7,F
elee,e,ee,lee,1,e,na,2.0,F
eleecia,a,ia,cia,1,a,na,0.7,F
eleen,n,en,een,0,n,na,0.5,F
eleena,a,na,ena,1,a,na,0.7,F
eleene,e,ne,ene,1,e,na,1.0,F
eleesa,a,sa,esa,1,a,na,0.7,F
eleese,e,se,ese,1,e,na,1.0,F
eleesha,a,ha,sha,1,a,ha,0.7,F
eleesia,a,ia,sia,1,a,na,0.7,F
eleeza,a,za,eza,1,a,na,0.7,F
elefteria,a,ia,ria,1,a,na,0.5,F
elefterios,s,os,ios,0,n,na,0.2,M
eleftheria,a,ia,ria,1,a,na,0.5,F
eleftherios,s,os,ios,0,n,na,0.2,M
eleigh,h,gh,igh,0,n,na,0.5,F
eleigha,a,ha,gha,1,a,ha,0.7,F
eleina,a,na,ina,1,a,na,0.7,F
eleisa,a,sa,isa,1,a,na,0.7,F
eleise,e,se,ise,1,e,na,1.0,F
eleisha,a,ha,sha,1,a,ha,0.7,F
elek,k,ek,lek,0,n,na,0.5,M
elektra,a,ra,tra,1,a,na,0.7,F
elemer,r,er,mer,0,n,na,0.3,M
elen,n,en,len,0,n,na,0.5,F
elena,a,na,ena,1,a,na,0.7,F
elenah,h,ah,nah,0,n,na,0.3,F
elenamarie,e,ie,rie,1,e,na,0.5,F
elender,r,er,der,0,n,na,0.3,F
elene,e,ne,ene,1,e,na,1.0,F
elener,r,er,ner,0,n,na,0.3,F
eleni,i,ni,eni,1,i,na,0.7,F
elenia,a,ia,nia,1,a,na,0.7,F
elenie,e,ie,nie,1,e,na,1.0,F
elenis,s,is,nis,0,n,na,0.3,F
elenita,a,ta,ita,1,a,na,0.5,F
elenna,a,na,nna,1,a,na,0.7,F
elenny,y,ny,nny,0,n,na,0.3,F
eleno,o,no,eno,1,o,na,0.7,M
elenoa,a,oa,noa,1,a,na,0.7,F
elenor,r,or,nor,0,n,na,0.3,F
elenora,a,ra,ora,1,a,na,0.5,F
elenore,e,re,ore,1,e,na,0.7,F
elenta,a,ta,nta,1,a,na,0.7,F
eleny,y,ny,eny,0,n,na,0.3,F
elenya,a,ya,nya,1,a,na,0.7,F
eleodoro,o,ro,oro,1,o,na,0.5,M
eleonoora,a,ra,ora,1,a,na,0.5,F
eleonor,r,or,nor,0,n,na,0.3,F
eleonora,a,ra,ora,1,a,na,0.5,F
eleonore,e,re,ore,1,e,na,0.7,F
eleora,a,ra,ora,1,a,na,0.7,F
eleri,i,ri,eri,1,i,na,0.7,F
elery,y,ry,ery,0,n,na,0.3,M
eles,s,es,les,0,n,na,1.0,M
elesa,a,sa,esa,1,a,na,0.7,F
elese,e,se,ese,1,e,na,1.0,F
elesha,a,ha,sha,1,a,ha,0.7,F
eleshia,a,ia,hia,1,a,na,0.7,F
elesia,a,ia,sia,1,a,na,0.7,F
elessa,a,sa,ssa,1,a,na,0.7,F
elester,r,er,ter,0,n,na,0.3,M
elestine,e,ne,ine,1,e,na,0.7,F
elet,t,et,let,0,n,na,0.5,M
eleta,a,ta,eta,1,a,na,0.7,F
eletha,a,ha,tha,1,a,ha,0.7,F
elethia,a,ia,hia,1,a,na,0.7,F
eletise,e,se,ise,1,e,na,0.7,M
elettra,a,ra,tra,1,a,na,0.7,F
eleuteria,a,ia,ria,1,a,na,0.5,F
eleuterio,o,io,rio,1,o,na,0.5,M
eleutherios,s,os,ios,0,n,na,0.2,M
eleutherius,s,us,ius,0,n,na,0.2,M
elex,x,ex,lex,0,n,na,0.5,M
elexa,a,xa,exa,1,a,na,0.7,F
elexander,r,er,der,0,n,na,0.2,M
elexas,s,as,xas,0,n,na,0.3,F
elexcia,a,ia,cia,1,a,na,0.7,F
elexes,s,es,xes,0,n,na,0.5,F
elexi,i,xi,exi,1,i,na,0.7,F
elexia,a,ia,xia,1,a,na,0.7,F
elexie,e,ie,xie,1,e,na,1.0,F
elexis,s,is,xis,0,n,na,0.3,F
elexius,s,us,ius,0,n,na,0.3,F
elexsis,s,is,sis,0,n,na,0.3,F
elexus,s,us,xus,0,n,na,0.3,F
elexys,s,ys,xys,0,n,na,0.3,F
eley,y,ey,ley,0,n,na,0.5,M
eleya,a,ya,eya,1,a,na,0.7,F
eleyah,h,ah,yah,0,n,na,0.3,F
eleyana,a,na,ana,1,a,na,0.5,F
eleyna,a,na,yna,1,a,na,0.7,F
elezabeth,h,th,eth,0,n,na,0.2,F
elfa,a,fa,lfa,1,a,na,1.0,F
elfago,o,go,ago,1,o,na,0.7,M
elfego,o,go,ego,1,o,na,0.7,M
elfida,a,da,ida,1,a,na,0.7,F
elfie,e,ie,fie,1,e,na,2.0,F
elfin,n,in,fin,0,n,na,0.5,F
elfine,e,ne,ine,1,e,na,1.0,F
elfleda,a,da,eda,1,a,na,0.7,F
elford,d,rd,ord,0,n,na,0.5,M
elfred,d,ed,red,0,n,na,1.0,M
elfreda,a,da,eda,1,a,na,0.7,F
elfredia,a,ia,dia,1,a,na,0.7,F
elfreida,a,da,ida,1,a,na,0.7,F
elfrida,a,da,ida,1,a,na,0.7,F
elfrieda,a,da,eda,1,a,na,0.7,F
elfriede,e,de,ede,1,e,na,1.0,F
elga,a,ga,lga,1,a,na,1.0,F
elgan,n,an,gan,0,n,na,0.5,M
elgar,r,ar,gar,0,n,na,0.5,M
elgene,e,ne,ene,1,e,na,1.0,F
elger,r,er,ger,0,n,na,0.5,M
elghanni,i,ni,nni,1,i,na,0.7,M
elgia,a,ia,gia,1,a,na,1.0,F
elgie,e,ie,gie,1,e,na,2.0,M
elgin,n,in,gin,0,n,na,0.5,M
elgina,a,na,ina,1,a,na,0.7,F
elhaam,m,am,aam,0,n,na,0.5,M
elhadj,j,dj,adj,0,n,na,0.5,M
elhadji,i,ji,dji,1,i,na,0.7,M
elham,m,am,ham,0,n,na,0.5,F
elhana,a,na,ana,1,a,na,0.7,F
eli,i,li,eli,1,i,na,2.0,M
elia,a,ia,lia,1,a,na,1.0,M
eliab,b,ab,iab,0,n,na,0.5,M
eliabeth,h,th,eth,0,n,na,0.3,F
eliah,h,ah,iah,0,n,na,0.5,M
eliahna,a,na,hna,1,a,na,0.7,F
eliahs,s,hs,ahs,0,n,na,0.5,M
eliahu,u,hu,ahu,1,u,na,0.7,M
eliajah,h,ah,jah,0,n,na,0.3,M
eliakim,m,im,kim,0,n,na,0.3,M
eliam,m,am,iam,0,n,na,0.5,M
eliana,a,na,ana,1,a,na,0.7,F
elianagrace,e,ce,ace,1,e,na,0.5,F
elianah,h,ah,nah,0,n,na,0.3,F
eliandra,a,ra,dra,1,a,na,0.7,F
eliane,e,ne,ane,1,e,na,1.0,F
eliani,i,ni,ani,1,i,na,0.7,F
elianie,e,ie,nie,1,e,na,1.0,F
elianis,s,is,nis,0,n,na,0.3,F
elianna,a,na,nna,1,a,na,0.7,F
eliannah,h,ah,nah,0,n,na,0.3,F
elianne,e,ne,nne,1,e,na,1.0,F
elianni,i,ni,nni,1,i,na,0.7,F
eliannie,e,ie,nie,1,e,na,1.0,F
elianny,y,ny,nny,0,n,na,0.3,F
eliano,o,no,ano,1,o,na,0.7,M
elianora,a,ra,ora,1,a,na,0.5,F
elianore,e,re,ore,1,e,na,0.7,F
eliany,y,ny,any,0,n,na,0.3,F
elianys,s,ys,nys,0,n,na,0.3,F
eliara,a,ra,ara,1,a,na,0.7,F
elias,s,as,ias,0,n,na,0.5,M
eliasar,r,ar,sar,0,n,na,0.3,M
eliase,e,se,ase,1,e,na,1.0,M
eliasib,b,ib,sib,0,n,na,0.3,M
eliason,n,on,son,0,n,na,0.3,M
eliasz,z,sz,asz,0,n,na,0.5,M
eliav,v,av,iav,0,n,na,0.5,M
eliaz,z,az,iaz,0,n,na,0.5,M
eliazar,r,ar,zar,0,n,na,0.3,M
eliazbeth,h,th,eth,0,n,na,0.3,F
eliazer,r,er,zer,0,n,na,0.3,M
eliberto,o,to,rto,1,o,na,0.5,M
elibeth,h,th,eth,0,n,na,0.3,F
eliborio,o,io,rio,1,o,na,0.5,M
elic,c,ic,lic,0,n,na,0.5,M
elica,a,ca,ica,1,a,na,0.7,F
elice,e,ce,ice,1,e,na,1.0,F
eliceo,o,eo,ceo,1,o,na,0.7,M
elicia,a,ia,cia,1,a,na,0.7,F
eliciana,a,na,ana,1,a,na,0.5,F
elicio,o,io,cio,1,o,na,0.7,M
elick,k,ck,ick,0,n,na,0.5,M
elida,a,da,ida,1,a,na,0.7,F
elide,e,de,ide,1,e,na,1.0,F
elided,d,ed,ded,0,n,na,0.5,F
elidet,t,et,det,0,n,na,0.3,F
elideth,h,th,eth,0,n,na,0.3,F
elidh,h,dh,idh,0,n,na,0.5,F
elidi,i,di,idi,1,i,na,0.7,F
elidia,a,ia,dia,1,a,na,0.7,F
elidio,o,io,dio,1,o,na,0.7,M
elie,e,ie,lie,1,e,na,2.0,M
elieace,e,ce,ace,1,e,na,1.0,F
elieana,a,na,ana,1,a,na,0.7,F
eliecer,r,er,cer,0,n,na,0.3,M
elieen,n,en,een,0,n,na,0.5,F
eliejah,h,ah,jah,0,n,na,0.3,M
eliel,l,el,iel,0,n,na,0.5,M
elienai,i,ai,nai,1,i,na,0.7,F
eliene,e,ne,ene,1,e,na,1.0,F
elier,r,er,ier,0,n,na,0.5,M
eliese,e,se,ese,1,e,na,1.0,F
elieser,r,er,ser,0,n,na,0.3,M
eliesha,a,ha,sha,1,a,ha,0.7,F
eliette,e,te,tte,1,e,na,1.0,F
eliezar,r,ar,zar,0,n,na,0.3,M
eliezel,l,el,zel,0,n,na,0.3,M
eliezer,r,er,zer,0,n,na,0.3,M
elif,f,if,lif,0,n,na,0.5,F
elifnaz,z,az,naz,0,n,na,0.3,F
elifsu,u,su,fsu,1,u,na,0.7,F
eliga,a,ga,iga,1,a,na,0.7,M
eligah,h,ah,gah,0,n,na,0.3,M
elige,e,ge,ige,1,e,na,1.0,M
eliger,r,er,ger,0,n,na,0.3,M
eligh,h,gh,igh,0,n,na,0.5,M
eligha,a,ha,gha,1,a,ha,0.7,M
elight,t,ht,ght,0,n,na,0.5,M
eligia,a,ia,gia,1,a,na,0.7,F
eligio,o,io,gio,1,o,na,0.7,M
eligius,s,us,ius,0,n,na,0.3,M
eligiusz,z,sz,usz,0,n,na,0.3,M
elih,h,ih,lih,0,n,na,0.5,M
elihu,u,hu,ihu,1,u,na,0.7,M
elihue,e,ue,hue,1,e,na,1.0,M
elii,i,ii,lii,1,i,na,1.0,M
eliijah,h,ah,jah,0,n,na,0.3,M
eliina,a,na,ina,1,a,na,0.7,F
eliisa,a,sa,isa,1,a,na,0.7,F
eliisabet,t,et,bet,0,n,na,0.2,F
elija,a,ja,ija,1,a,na,0.7,M
elijaah,h,ah,aah,0,n,na,0.3,M
elijah,h,ah,jah,0,n,na,0.3,M
elijaha,a,ha,aha,1,a,ha,0.5,M
elijahh,h,hh,ahh,0,n,na,0.3,M
elijahjames,s,es,mes,0,n,na,0.2,M
elijahjohn,n,hn,ohn,0,n,na,0.2,M
elijahjuan,n,an,uan,0,n,na,0.2,M
elijahpaul,l,ul,aul,0,n,na,0.2,M
elijahray,y,ay,ray,0,n,na,0.2,M
elijahwan,n,an,wan,0,n,na,0.2,M
elijahwon,n,on,won,0,n,na,0.2,M
elijames,s,es,mes,0,n,na,0.3,M
elijan,n,an,jan,0,n,na,0.3,M
elijas,s,as,jas,0,n,na,0.3,M
elijawon,n,on,won,0,n,na,0.2,M
elijay,y,ay,jay,0,n,na,0.3,M
elijha,a,ha,jha,1,a,ha,0.7,M
elijhah,h,ah,hah,0,n,na,0.3,M
elijia,a,ia,jia,1,a,na,0.7,M
elijiah,h,ah,iah,0,n,na,0.3,M
elijio,o,io,jio,1,o,na,0.7,M
elijsha,a,ha,sha,1,a,ha,0.7,M
elijuah,h,ah,uah,0,n,na,0.3,M
elijus,s,us,jus,0,n,na,0.3,M
elijyah,h,ah,yah,0,n,na,0.3,F
elik,k,ik,lik,0,n,na,0.5,M
elika,a,ka,ika,1,a,na,0.7,F
elikai,i,ai,kai,1,i,na,0.7,M
elikapeka,a,ka,eka,1,a,na,0.4,F
elikem,m,em,kem,0,n,na,0.3,M
elilah,h,ah,lah,0,n,na,0.3,F
elilta,a,ta,lta,1,a,na,0.7,F
elim,m,im,lim,0,n,na,0.5,M
elimar,r,ar,mar,0,n,na,0.3,F
elimelec,c,ec,lec,0,n,na,0.2,M
elimelech,h,ch,ech,0,n,na,0.2,M
elin,n,in,lin,0,n,na,0.5,F
elina,a,na,ina,1,a,na,0.7,F
elinah,h,ah,nah,0,n,na,0.3,F
elinam,m,am,nam,0,n,na,0.3,F
elinar,r,ar,nar,0,n,na,0.3,F
elinda,a,da,nda,1,a,na,0.7,F
eline,e,ne,ine,1,e,na,1.0,F
eliner,r,er,ner,0,n,na,0.3,F
elinor,r,or,nor,0,n,na,0.3,F
elinora,a,ra,ora,1,a,na,0.5,F
elinore,e,re,ore,1,e,na,0.7,F
elio,o,io,lio,1,o,na,1.0,M
eliodoro,o,ro,oro,1,o,na,0.5,M
elioenai,i,ai,nai,1,i,na,0.7,M
elion,n,on,ion,0,n,na,0.5,M
eliona,a,na,ona,1,a,na,0.7,F
elionaid,d,id,aid,0,n,na,0.3,M
elionna,a,na,nna,1,a,na,0.7,F
elior,r,or,ior,0,n,na,0.5,M
eliora,a,ra,ora,1,a,na,0.7,F
eliorah,h,ah,rah,0,n,na,0.3,F
eliose,e,se,ose,1,e,na,1.0,F
eliot,t,ot,iot,0,n,na,0.5,M
elioth,h,th,oth,0,n,na,0.5,M
eliott,t,tt,ott,0,n,na,0.5,M
eliotte,e,te,tte,1,e,na,1.0,F
eliou,u,ou,iou,1,u,na,1.0,M
eliphalet,t,et,let,0,n,na,0.2,M
eliphelet,t,et,let,0,n,na,0.2,M
elira,a,ra,ira,1,a,na,0.7,F
eliran,n,an,ran,0,n,na,0.3,M
elis,s,is,lis,0,n,na,0.5,M
elisa,a,sa,isa,1,a,na,0.7,F
elisabed,d,ed,bed,0,n,na,0.3,F
elisabel,l,el,bel,0,n,na,0.2,F
elisabella,a,la,lla,1,a,na,0.4,F
elisabet,t,et,bet,0,n,na,0.2,F
elisabeta,a,ta,eta,1,a,na,0.4,F
elisabete,e,te,ete,1,e,na,0.5,F
elisabeth,h,th,eth,0,n,na,0.2,F
elisabethe,e,he,the,1,e,na,0.5,F
elisabeti,i,ti,eti,1,i,na,0.4,F
elisabetta,a,ta,tta,1,a,na,0.4,F
elisah,h,ah,sah,0,n,na,0.3,M
elisaie,e,ie,aie,1,e,na,1.0,M
elisama,a,ma,ama,1,a,na,0.5,F
elisandra,a,ra,dra,1,a,na,0.5,F
elisandro,o,ro,dro,1,o,na,0.5,M
elisaul,l,ul,aul,0,n,na,0.3,M
elisavet,t,et,vet,0,n,na,0.2,F
elisaveta,a,ta,eta,1,a,na,0.4,F
elisbeth,h,th,eth,0,n,na,0.3,F
eliscia,a,ia,cia,1,a,na,0.7,F
elise,e,se,ise,1,e,na,1.0,F
elisea,a,ea,sea,1,a,na,0.7,F
elisebeth,h,th,eth,0,n,na,0.2,F
elisedd,d,dd,edd,0,n,na,0.3,M
elisee,e,ee,see,1,e,na,1.0,M
elisei,i,ei,sei,1,i,na,0.7,M
eliseo,o,eo,seo,1,o,na,0.7,M
eliset,t,et,set,0,n,na,0.3,F
eliseus,s,us,eus,0,n,na,0.3,M
elisey,y,ey,sey,0,n,na,0.3,M
elish,h,sh,ish,0,n,na,0.5,M
elisha,a,ha,sha,1,a,ha,0.7,M
elishah,h,ah,hah,0,n,na,0.3,M
elishea,a,ea,hea,1,a,na,0.7,F
elisheba,a,ba,eba,1,a,na,0.5,F
elisheva,a,va,eva,1,a,na,0.5,F
elishia,a,ia,hia,1,a,na,0.7,F
elishka,a,ka,hka,1,a,na,0.7,F
elishua,a,ua,hua,1,a,na,0.7,M
elisia,a,ia,sia,1,a,na,0.7,F
elisiah,h,ah,iah,0,n,na,0.3,M
elisiana,a,na,ana,1,a,na,0.5,F
elisianna,a,na,nna,1,a,na,0.5,F
elisie,e,ie,sie,1,e,na,1.0,M
elisio,o,io,sio,1,o,na,0.7,M
elisjah,h,ah,jah,0,n,na,0.3,M
eliska,a,ka,ska,1,a,na,0.7,F
eliso,o,so,iso,1,o,na,0.7,F
elison,n,on,son,0,n,na,0.3,M
elissa,a,sa,ssa,1,a,na,0.7,F
elissabeth,h,th,eth,0,n,na,0.2,F
elissar,r,ar,sar,0,n,na,0.3,F
elisse,e,se,sse,1,e,na,1.0,F
elissha,a,ha,sha,1,a,ha,0.7,F
elissia,a,ia,sia,1,a,na,0.7,F
elisya,a,ya,sya,1,a,na,0.7,F
elita,a,ta,ita,1,a,na,0.7,F
elitania,a,ia,nia,1,a,na,0.5,F
elite,e,te,ite,1,e,na,1.0,M
elitha,a,ha,tha,1,a,ha,0.7,F
elithia,a,ia,hia,1,a,na,0.7,F
elitsa,a,sa,tsa,1,a,na,0.7,F
eliu,u,iu,liu,1,u,na,1.0,M
eliud,d,ud,iud,0,n,na,0.5,M
elius,s,us,ius,0,n,na,0.5,M
eliut,t,ut,iut,0,n,na,0.5,M
eliuth,h,th,uth,0,n,na,0.5,M
eliverto,o,to,rto,1,o,na,0.5,M
elivia,a,ia,via,1,a,na,0.7,F
elix,x,ix,lix,0,n,na,0.5,M
elixabete,e,te,ete,1,e,na,0.5,F
elixabeth,h,th,eth,0,n,na,0.2,F
elixander,r,er,der,0,n,na,0.2,M
elixis,s,is,xis,0,n,na,0.3,F
eliya,a,ya,iya,1,a,na,0.7,F
eliyah,h,ah,yah,0,n,na,0.3,F
eliyahna,a,na,hna,1,a,na,0.5,F
eliyahu,u,hu,ahu,1,u,na,0.5,M
eliyana,a,na,ana,1,a,na,0.5,F
eliyanah,h,ah,nah,0,n,na,0.2,F
eliyanna,a,na,nna,1,a,na,0.5,F
eliyas,s,as,yas,0,n,na,0.3,M
eliyjah,h,ah,jah,0,n,na,0.3,M
eliyohu,u,hu,ohu,1,u,na,0.5,M
eliyyahu,u,hu,ahu,1,u,na,0.5,M
eliz,z,iz,liz,0,n,na,0.5,F
eliza,a,za,iza,1,a,na,0.7,F
elizabath,h,th,ath,0,n,na,0.2,F
elizabe,e,be,abe,1,e,na,0.7,F
elizabeath,h,th,ath,0,n,na,0.2,F
elizabeht,t,ht,eht,0,n,na,0.2,F
elizabel,l,el,bel,0,n,na,0.2,F
elizabella,a,la,lla,1,a,na,0.4,F
elizabelle,e,le,lle,1,e,na,0.4,F
elizaberh,h,rh,erh,0,n,na,0.2,F
elizabet,t,et,bet,0,n,na,0.2,F
elizabeta,a,ta,eta,1,a,na,0.4,F
elizabete,e,te,ete,1,e,na,0.5,F
elizabeth,h,th,eth,0,n,na,0.2,F
elizabetha,a,ha,tha,1,a,ha,0.4,F
elizabethann,n,nn,ann,0,n,na,0.2,F
elizabethanne,e,ne,nne,1,e,na,0.4,F
elizabethe,e,he,the,1,e,na,0.5,F
elizabethgrace,e,ce,ace,1,e,na,0.4,F
elizabethmarie,e,ie,rie,1,e,na,0.4,F
elizabethrose,e,se,ose,1,e,na,0.4,F
elizabith,h,th,ith,0,n,na,0.2,F
elizabth,h,th,bth,0,n,na,0.3,F
elizadeth,h,th,eth,0,n,na,0.2,F
elizaeth,h,th,eth,0,n,na,0.3,F
elizah,h,ah,zah,0,n,na,0.3,M
elizaida,a,da,ida,1,a,na,0.5,F
elizajane,e,ne,ane,1,e,na,0.5,F
elizama,a,ma,ama,1,a,na,0.5,F
elizamarie,e,ie,rie,1,e,na,0.5,F
elizander,r,er,der,0,n,na,0.2,M
elizandra,a,ra,dra,1,a,na,0.5,F
elizandro,o,ro,dro,1,o,na,0.5,M
elizar,r,ar,zar,0,n,na,0.3,M
elizardo,o,do,rdo,1,o,na,0.5,M
elizaveta,a,ta,eta,1,a,na,0.4,F
elizbeath,h,th,ath,0,n,na,0.3,F
elizbeth,h,th,eth,0,n,na,0.3,F
elize,e,ze,ize,1,e,na,1.0,F
elizeabeth,h,th,eth,0,n,na,0.2,F
elizebath,h,th,ath,0,n,na,0.2,F
elizebeath,h,th,ath,0,n,na,0.2,F
elizebeth,h,th,eth,0,n,na,0.2,F
elizebth,h,th,bth,0,n,na,0.3,F
elizeo,o,eo,zeo,1,o,na,0.7,M
elizer,r,er,zer,0,n,na,0.3,M
elizet,t,et,zet,0,n,na,0.3,F
elizeth,h,th,eth,0,n,na,0.3,F
elizette,e,te,tte,1,e,na,0.7,F
elizha,a,ha,zha,1,a,ha,0.7,M
elizia,a,ia,zia,1,a,na,0.7,F
eliziah,h,ah,iah,0,n,na,0.3,M
elizibeth,h,th,eth,0,n,na,0.2,F
elizjah,h,ah,jah,0,n,na,0.3,M
elizza,a,za,zza,1,a,na,0.7,F
elizzabeth,h,th,eth,0,n,na,0.2,F
elizzie,e,ie,zie,1,e,na,1.0,F
eljas,s,as,jas,0,n,na,0.5,M
eljay,y,ay,jay,0,n,na,0.5,M
eljean,n,an,ean,0,n,na,0.5,F
eljin,n,in,jin,0,n,na,0.5,M
eljon,n,on,jon,0,n,na,0.5,M
elka,a,ka,lka,1,a,na,1.0,F
elkan,n,an,kan,0,n,na,0.5,M
elkanah,h,ah,nah,0,n,na,0.3,M
elke,e,ke,lke,1,e,na,2.0,F
elkie,e,ie,kie,1,e,na,2.0,F
elkin,n,in,kin,0,n,na,0.5,M
elkins,s,ns,ins,0,n,na,0.5,M
elky,y,ky,lky,0,n,na,0.5,F
ell,l,ll,ell,0,n,na,1.0,M
ella,a,la,lla,1,a,na,1.0,F
ellabelle,e,le,lle,1,e,na,0.5,F
elladean,n,an,ean,0,n,na,0.3,F
elladine,e,ne,ine,1,e,na,0.7,F
ellagrace,e,ce,ace,1,e,na,0.7,F
ellah,h,ah,lah,0,n,na,0.5,F
ellaina,a,na,ina,1,a,na,0.7,F
