name,1-gram,2-gram,3-gram,last_letter_vowel,vowel,sonorants,ratio_of_syllable,gender
purahan,n,an,han,0,n,na,0.0,M
purajit,t,it,jit,0,n,na,0.0,M
puran,n,an,ran,0,n,na,0.0,M
purandar,r,ar,dar,0,n,na,0.0,M
puranjay,y,ay,jay,0,n,na,0.0,M
purav,v,av,rav,0,n,na,0.0,M
purnanada,a,da,ada,1,a,na,0.2,M
purnendu,u,du,ndu,1,u,na,0.3,M
purohit,t,it,hit,0,n,na,0.0,M
purshottam,m,am,tam,0,n,na,0.0,M
puru,u,ru,uru,1,u,na,0.5,M
purujit,t,it,jit,0,n,na,0.0,M
purumitra,a,ra,tra,1,a,na,0.2,M
pururava,a,va,ava,1,a,na,0.2,M
purushottam,m,am,tam,0,n,na,0.0,M
pusan,n,an,san,0,n,na,0.0,M
pushkal,l,al,kal,0,n,na,0.0,M
pushkar,r,ar,kar,0,n,na,0.0,M
pushp,p,hp,shp,0,n,na,0.0,M
pushpad,d,ad,pad,0,n,na,0.0,M
pushpak,k,ak,pak,0,n,na,0.0,M
pushpakar,r,ar,kar,0,n,na,0.0,M
pushpaketu,u,tu,etu,1,u,na,0.2,M
pushpaj,j,aj,paj,0,n,na,0.0,M
pushpendra,a,ra,dra,1,a,na,0.3,M
pushpesh,h,sh,esh,0,n,na,0.0,M
pushpmitra,a,ra,tra,1,a,na,0.3,M
puskara,a,ra,ara,1,a,na,0.3,M
pyarelal,l,al,lal,0,n,na,0.0,M
pyaremohan,n,an,han,0,n,na,0.0,M
raahi,i,hi,ahi,1,i,na,0.5,M
raajaa,a,aa,jaa,1,a,na,0.5,M
raajeev,v,ev,eev,0,n,na,0.0,M
raajeevalochan,n,an,han,0,n,na,0.0,M
raajyashree,e,ee,ree,1,e,na,0.5,M
raakaa,a,aa,kaa,1,a,na,0.5,M
raakesh,h,sh,esh,0,n,na,0.0,M
raam,m,am,aam,0,n,na,0.0,M
raamaanuj,j,uj,nuj,0,n,na,0.0,M
raamdatt,t,tt,att,0,n,na,0.0,M
rachit,t,it,hit,0,n,na,0.0,M
radhakanta,a,ta,nta,1,a,na,0.2,M
radhakrishna,a,na,hna,1,a,na,0.2,M
radhavallabh,h,bh,abh,0,n,na,0.0,M
radhesh,h,sh,esh,0,n,na,0.0,M
radheshyam,m,am,yam,0,n,na,0.0,M
radheya,a,ya,eya,1,a,na,0.3,M
radhiyaa,a,aa,yaa,1,a,na,0.3,M
raghav,v,av,hav,0,n,na,0.0,M
raghavendra,a,ra,dra,1,a,na,0.2,M
raghbir,r,ir,bir,0,n,na,0.0,M
raghu,u,hu,ghu,1,u,na,0.5,M
raghukumara,a,ra,ara,1,a,na,0.2,M
raghunandan,n,an,dan,0,n,na,0.0,M
raghunath,h,th,ath,0,n,na,0.0,M
raghupati,i,ti,ati,1,i,na,0.2,M
raghuvir,r,ir,vir,0,n,na,0.0,M
ragin,n,in,gin,0,n,na,0.0,M
rahas,s,as,has,0,n,na,0.0,M
rahul,l,ul,hul,0,n,na,0.0,M
raivata,a,ta,ata,1,a,na,0.3,M
raj,j,aj,Raj,0,n,na,0.0,M
raja,a,ja,aja,1,a,na,0.5,M
rajan,n,an,jan,0,n,na,0.0,M
rajaneesh,h,sh,esh,0,n,na,0.0,M
rajani,i,ni,ani,1,i,na,0.3,M
rajanikant,t,nt,ant,0,n,na,0.0,M
rajas,s,as,jas,0,n,na,0.0,M
rajat,t,at,jat,0,n,na,0.0,M
rajata,a,ta,ata,1,a,na,0.3,M
rajatanabhi,i,hi,bhi,1,i,na,0.2,M
rajatshubhra,a,ra,hra,1,a,na,0.2,M
rajdeep,p,ep,eep,0,n,na,0.0,M
rajeev,v,ev,eev,0,n,na,0.0,M
rajeevalochana=,=,a=,na=,0,n,na,0.0,M
rajendra,a,ra,dra,1,a,na,0.3,M
rajendrakumar,r,ar,mar,0,n,na,0.0,M
rajendramohan,n,an,han,0,n,na,0.0,M
rajesh,h,sh,esh,0,n,na,0.0,M
rajhans,s,ns,ans,0,n,na,0.0,M
rajinipati,i,ti,ati,1,i,na,0.2,M
rajit,t,it,jit,0,n,na,0.0,M
rajiv,v,iv,jiv,0,n,na,0.0,M
rajkumar,r,ar,mar,0,n,na,0.0,M
rajrishi,i,hi,shi,1,i,na,0.3,M
raju,u,ju,aju,1,u,na,0.5,M
rajul,l,ul,jul,0,n,na,0.0,M
rajyeshwar,r,ar,war,0,n,na,0.0,M
rakesh,h,sh,esh,0,n,na,0.0,M
rakshan,n,an,han,0,n,na,0.0,M
raktakamal,l,al,mal,0,n,na,0.0,M
ram,m,am,Ram,0,n,na,0.0,M
ramadeep,p,ep,eep,0,n,na,0.0,M
ramadhuta,a,ta,uta,1,a,na,0.2,M
ramakaant,t,nt,ant,0,n,na,0.0,M
ramakanta,a,ta,nta,1,a,na,0.2,M
ramakrishna,a,na,hna,1,a,na,0.2,M
raman,n,an,man,0,n,na,0.0,M
ramanand,d,nd,and,0,n,na,0.0,M
ramanjit,t,it,jit,0,n,na,0.0,M
ramanuj,j,uj,nuj,0,n,na,0.0,M
ramanuja,a,ja,uja,1,a,na,0.2,M
ramashray,y,ay,ray,0,n,na,0.0,M
ramavatar,r,ar,tar,0,n,na,0.0,M
ramchandra,a,ra,dra,1,a,na,0.3,M
ramdas,s,as,das,0,n,na,0.0,M
ramesh,h,sh,esh,0,n,na,0.0,M
rameshwar,r,ar,war,0,n,na,0.0,M
ramgopal,l,al,pal,0,n,na,0.0,M
ramkishore,e,re,ore,1,e,na,0.3,M
ramkrishna,a,na,hna,1,a,na,0.3,M
ramkumar,r,ar,mar,0,n,na,0.0,M
rammohan,n,an,han,0,n,na,0.0,M
ramnath,h,th,ath,0,n,na,0.0,M
ramprasad,d,ad,sad,0,n,na,0.0,M
rampratap,p,ap,tap,0,n,na,0.0,M
ramoji,i,ji,oji,1,i,na,0.3,M
ramra,a,ra,mra,1,a,na,0.5,M
ramratan,n,an,tan,0,n,na,0.0,M
ramswaroop,p,op,oop,0,n,na,0.0,M
rana,a,na,ana,1,a,na,0.5,M
ranadeva,a,va,eva,1,a,na,0.2,M
ranajay,y,ay,jay,0,n,na,0.0,M
ranajit,t,it,jit,0,n,na,0.0,M
ranak,k,ak,nak,0,n,na,0.0,M
rand,d,nd,and,0,n,na,0.0,M
randhir,r,ir,hir,0,n,na,0.0,M
ranesh,h,sh,esh,0,n,na,0.0,M
ranil,l,il,nil,0,n,na,0.0,M
rangana,a,na,ana,1,a,na,0.3,M
ranganath,h,th,ath,0,n,na,0.0,M
ranjan,n,an,jan,0,n,na,0.0,M
ranjay,y,ay,jay,0,n,na,0.0,M
ranjit,t,it,jit,0,n,na,0.0,M
ranjiv,v,iv,jiv,0,n,na,0.0,M
rantidev,v,ev,dev,0,n,na,0.0,M
ranveer,r,er,eer,0,n,na,0.0,M
ras,s,as,Ras,0,n,na,0.0,M
rasaraj,j,aj,raj,0,n,na,0.0,M
rasbihari,i,ri,ari,1,i,na,0.2,M
rasesh,h,sh,esh,0,n,na,0.0,M
rashmi,i,mi,hmi,1,i,na,0.5,M
rasik,k,ik,sik,0,n,na,0.0,M
rasit,t,it,sit,0,n,na,0.0,M
rasmaru,u,ru,aru,1,u,na,0.3,M
rasna,a,na,sna,1,a,na,0.5,M
ratan,n,an,tan,0,n,na,0.0,M
ratannabha,a,ha,bha,1,a,ha,0.2,M
ratash,h,sh,ash,0,n,na,0.0,M
rathin,n,in,hin,0,n,na,0.0,M
ratinderpal,l,al,pal,0,n,na,0.0,M
ratish,h,sh,ish,0,n,na,0.0,M
ratnabhu,u,hu,bhu,1,u,na,0.3,M
ratnakar,r,ar,kar,0,n,na,0.0,M
ratnanidhi,i,hi,dhi,1,i,na,0.2,M
ratnesh,h,sh,esh,0,n,na,0.0,M
ratul,l,ul,tul,0,n,na,0.0,M
raunak,k,ak,nak,0,n,na,0.0,M
raunit,t,it,nit,0,n,na,0.0,M
ravalnath,h,th,ath,0,n,na,0.0,M
raveendra,a,ra,dra,1,a,na,0.3,M
raven,n,en,ven,0,n,na,0.0,M
ravi,i,vi,avi,1,i,na,0.5,M
ravikanth,h,th,nth,0,n,na,0.0,M
ravikeerti,i,ti,rti,1,i,na,0.2,M
ravikiran,n,an,ran,0,n,na,0.0,M
ravinandan,n,an,dan,0,n,na,0.0,M
ravindra,a,ra,dra,1,a,na,0.3,M
ravindranath,h,th,ath,0,n,na,0.0,M
ravinshu,u,hu,shu,1,u,na,0.3,M
ravish,h,sh,ish,0,n,na,0.0,M
ravisharan,n,an,ran,0,n,na,0.0,M
ravishu,u,hu,shu,1,u,na,0.3,M
ravit,t,it,vit,0,n,na,0.0,M
ray,y,ay,Ray,0,n,na,0.0,M
rayirth,h,th,rth,0,n,na,0.0,M
rebanta,a,ta,nta,1,a,na,0.3,M
renaud,d,ud,aud,0,n,na,0.0,M
renesh,h,sh,esh,0,n,na,0.0,M
renit,t,it,nit,0,n,na,0.0,M
resham,m,am,ham,0,n,na,0.0,M
revanth,h,th,nth,0,n,na,0.0,M
revarth,h,th,rth,0,n,na,0.0,M
richan,n,an,han,0,n,na,0.0,M
riddhiman,n,an,man,0,n,na,0.0,M
ridit,t,it,dit,0,n,na,0.0,M
rigved,d,ed,ved,0,n,na,0.0,M
riju,u,ju,iju,1,u,na,0.5,M
rijul,l,ul,jul,0,n,na,0.0,M
rikin,n,in,kin,0,n,na,0.0,M
rimon,n,on,mon,0,n,na,0.0,M
ripu,u,pu,ipu,1,u,na,0.5,M
ripudaman,n,an,man,0,n,na,0.0,M
rishaan,n,an,aan,0,n,na,0.0,M
rishab,b,ab,hab,0,n,na,0.0,M
rishabh,h,bh,abh,0,n,na,0.0,M
rishi,i,hi,shi,1,i,na,0.5,M
rishik,k,ik,hik,0,n,na,0.0,M
rishikesh,h,sh,esh,0,n,na,0.0,M
rishit,t,it,hit,0,n,na,0.0,M
rishvanjas,s,as,jas,0,n,na,0.0,M
ritesh,h,sh,esh,0,n,na,0.0,M
rithik,k,ik,hik,0,n,na,0.0,M
riti,i,ti,iti,1,i,na,0.5,M
ritul,l,ul,tul,0,n,na,0.0,M
rituraaj,j,aj,aaj,0,n,na,0.0,M
ritvik,k,ik,vik,0,n,na,0.0,M
rivan,n,an,van,0,n,na,0.0,M
rochak,k,ak,hak,0,n,na,0.0,M
rochan,n,an,han,0,n,na,0.0,M
rohak,k,ak,hak,0,n,na,0.0,M
rohan,n,an,han,0,n,na,0.0,M
rohanlal,l,al,lal,0,n,na,0.0,M
rohin,n,in,hin,0,n,na,0.0,M
rohiniraman,n,an,man,0,n,na,0.0,M
rohinish,h,sh,ish,0,n,na,0.0,M
rohit,t,it,hit,0,n,na,0.0,M
rohitasva,a,va,sva,1,a,na,0.2,M
rohtak,k,ak,tak,0,n,na,0.0,M
romila,a,la,ila,1,a,na,0.3,M
romir,r,ir,mir,0,n,na,0.0,M
ronak,k,ak,nak,0,n,na,0.0,M
ronav,v,av,nav,0,n,na,0.0,M
ronit,t,it,nit,0,n,na,0.0,M
roopak,k,ak,pak,0,n,na,0.0,M
roopesh,h,sh,esh,0,n,na,0.0,M
ronsher,r,er,her,0,n,na,0.0,M
roshan,n,an,han,0,n,na,0.0,M
ruchir,r,ir,hir,0,n,na,0.0,M
rudr,r,dr,udr,0,n,na,0.0,M
rudra,a,ra,dra,1,a,na,0.5,M
rudrapriya,a,ya,iya,1,a,na,0.2,M
ruhan,n,an,han,0,n,na,0.0,M
rujul,l,ul,jul,0,n,na,0.0,M
rukm,m,km,ukm,0,n,na,0.0,M
rukminesh,h,sh,esh,0,n,na,0.0,M
rupak,k,ak,pak,0,n,na,0.0,M
rupang,g,ng,ang,0,n,na,0.0,M
rupendra,a,ra,dra,1,a,na,0.3,M
rupesh,h,sh,esh,0,n,na,0.0,M
rupeshwar,r,ar,war,0,n,na,0.0,M
rupin,n,in,pin,0,n,na,0.0,M
rushabh,h,bh,abh,0,n,na,0.0,M
rusham,m,am,ham,0,n,na,0.0,M
rushang,g,ng,ang,0,n,na,0.0,M
rusheek,k,ek,eek,0,n,na,0.0,M
rushil,l,il,hil,0,n,na,0.0,M
rustam,m,am,tam,0,n,na,0.0,M
rutajit,t,it,jit,0,n,na,0.0,M
rutesh,h,sh,esh,0,n,na,0.0,M
rutva,a,va,tva,1,a,na,0.5,M
rutvij,j,ij,vij,0,n,na,0.0,M
rwiju,u,ju,iju,1,u,na,0.5,M
saagar,r,ar,gar,0,n,na,0.0,M
saakaar,r,ar,aar,0,n,na,0.0,M
saanjh,h,jh,njh,0,n,na,0.0,M
saaras,s,as,ras,0,n,na,0.0,M
saatatya,a,ya,tya,1,a,na,0.3,M
saatvik,k,ik,vik,0,n,na,0.0,M
sabal,l,al,bal,0,n,na,0.0,M
sabhya,a,ya,hya,1,a,na,0.5,M
sabyasachi,i,hi,chi,1,i,na,0.2,M
sabrang,g,ng,ang,0,n,na,0.0,M
sachh,h,hh,chh,0,n,na,0.0,M
sacchidananda,a,da,nda,1,a,na,0.2,M
sachchit,t,it,hit,0,n,na,0.0,M
sachet,t,et,het,0,n,na,0.0,M
sachetan,n,an,tan,0,n,na,0.0,M
sachin,n,in,hin,0,n,na,0.0,M
sachish,h,sh,ish,0,n,na,0.0,M
sachit,t,it,hit,0,n,na,0.0,M
sachiv,v,iv,hiv,0,n,na,0.0,M
sadabindu,u,du,ndu,1,u,na,0.2,M
sadanand,d,nd,and,0,n,na,0.0,M
sadar,r,ar,dar,0,n,na,0.0,M
sadashiv,v,iv,hiv,0,n,na,0.0,M
sadashiva,a,va,iva,1,a,na,0.2,M
sadavir,r,ir,vir,0,n,na,0.0,M
sadeepan,n,an,pan,0,n,na,0.0,M
sadgun,n,un,gun,0,n,na,0.0,M
sadhan,n,an,han,0,n,na,0.0,M
sadhil,l,il,hil,0,n,na,0.0,M
sadiva,a,va,iva,1,a,na,0.3,M
sadru,u,ru,dru,1,u,na,0.5,M
safal,l,al,fal,0,n,na,0.0,M
saffar,r,ar,far,0,n,na,0.0,M
sagan,n,an,gan,0,n,na,0.0,M
sagar,r,ar,gar,0,n,na,0.0,M
sagardutt,t,tt,utt,0,n,na,0.0,M
sagun,n,un,gun,0,n,na,0.0,M
saguna,a,na,una,1,a,na,0.3,M
sahaj,j,aj,haj,0,n,na,0.0,M
sahar,r,ar,har,0,n,na,0.0,M
sahara,a,ra,ara,1,a,na,0.3,M
saharsh,h,sh,rsh,0,n,na,0.0,M
sahas,s,as,has,0,n,na,0.0,M
sahasrad,d,ad,rad,0,n,na,0.0,M
sahastrabahu,u,hu,ahu,1,u,na,0.2,M
sahastrajit,t,it,jit,0,n,na,0.0,M
sahasya,a,ya,sya,1,a,na,0.3,M
sahat,t,at,hat,0,n,na,0.0,M
sahaya,a,ya,aya,1,a,na,0.3,M
sahadev,v,ev,dev,0,n,na,0.0,M
sahen,n,en,hen,0,n,na,0.0,M
sahib,b,ib,hib,0,n,na,0.0,M
sahil,l,il,hil,0,n,na,0.0,M
sahishnu,u,nu,hnu,1,u,na,0.3,M
sai,i,ai,Sai,1,i,na,1.0,M
saiamartya,a,ya,tya,1,a,na,0.3,M
saicharan,n,an,ran,0,n,na,0.0,M
saideep,p,ep,eep,0,n,na,0.0,M
saijeevadhara,a,ra,ara,1,a,na,0.2,M
saikalakala,a,la,ala,1,a,na,0.2,M
saikalateeta=,=,a=,ta=,0,n,na,0.0,M
saikiran,n,an,ran,0,n,na,0.0,M
sailadev,v,ev,dev,0,n,na,0.0,M
sainath,h,th,ath,0,n,na,0.0,M
saiprasad,d,ad,sad,0,n,na,0.0,M
saipratap,p,ap,tap,0,n,na,0.0,M
sajal,l,al,jal,0,n,na,0.0,M
sajan,n,an,jan,0,n,na,0.0,M
sajiv,v,iv,jiv,0,n,na,0.0,M
sajiva,a,va,iva,1,a,na,0.3,M
sajjan,n,an,jan,0,n,na,0.0,M
saju,u,ju,aju,1,u,na,0.5,M
sakaleshwar,r,ar,war,0,n,na,0.0,M
sakash,h,sh,ash,0,n,na,0.0,M
saket,t,et,ket,0,n,na,0.0,M
saketharaman,n,an,man,0,n,na,0.0,M
saksham,m,am,ham,0,n,na,0.0,M
sakshum,m,um,hum,0,n,na,0.0,M
salarjung,g,ng,ung,0,n,na,0.0,M
salaj,j,aj,laj,0,n,na,0.0,M
salil,l,il,lil,0,n,na,0.0,M
salokh,h,kh,okh,0,n,na,0.0,M
samaah,h,ah,aah,0,n,na,0.0,M
samabashiv,v,iv,hiv,0,n,na,0.0,M
samaj,j,aj,maj,0,n,na,0.0,M
samajas,s,as,jas,0,n,na,0.0,M
samaksh,h,sh,ksh,0,n,na,0.0,M
samanyu,u,yu,nyu,1,u,na,0.3,M
samar,r,ar,mar,0,n,na,0.0,M
samarendra,a,ra,dra,1,a,na,0.2,M
samarendu,u,du,ndu,1,u,na,0.2,M
samarjit,t,it,jit,0,n,na,0.0,M
samarpan,n,an,pan,0,n,na,0.0,M
samarth,h,th,rth,0,n,na,0.0,M
samavart,t,rt,art,0,n,na,0.0,M
sambaran,n,an,ran,0,n,na,0.0,M
sambha,a,ha,bha,1,a,ha,0.5,M
sambhav,v,av,hav,0,n,na,0.0,M
sambit,t,it,bit,0,n,na,0.0,M
sambodh,h,dh,odh,0,n,na,0.0,M
sambuddha,a,ha,dha,1,a,ha,0.3,M
samdarshi,i,hi,shi,1,i,na,0.3,M
sameep,p,ep,eep,0,n,na,0.0,M
sameer,r,er,eer,0,n,na,0.0,M
samen,n,en,men,0,n,na,0.0,M
samendu,u,du,ndu,1,u,na,0.3,M
samesh,h,sh,esh,0,n,na,0.0,M
samhita,a,ta,ita,1,a,na,0.3,M
sami,i,mi,ami,1,i,na,0.5,M
samik,k,ik,mik,0,n,na,0.0,M
samin,n,in,min,0,n,na,0.0,M
samir,r,ir,mir,0,n,na,0.0,M
samividhan=,=,n=,an=,0,n,na,0.0,M
sammad,d,ad,mad,0,n,na,0.0,M
sampada,a,da,ada,1,a,na,0.3,M
sampath,h,th,ath,0,n,na,0.0,M
sampoorn,n,rn,orn,0,n,na,0.0,M
samranpal,l,al,pal,0,n,na,0.0,M
samrat,t,at,rat,0,n,na,0.0,M
samrudh,h,dh,udh,0,n,na,0.0,M
samskar,r,ar,kar,0,n,na,0.0,M
samskara,a,ra,ara,1,a,na,0.3,M
samudra,a,ra,dra,1,a,na,0.3,M
samudragupta,a,ta,pta,1,a,na,0.2,M
samudrasen,n,en,sen,0,n,na,0.0,M
samvar,r,ar,var,0,n,na,0.0,M
samyak,k,ak,yak,0,n,na,0.0,M
sanaatan,n,an,tan,0,n,na,0.0,M
sanat,t,at,nat,0,n,na,0.0,M
sanatana,a,na,ana,1,a,na,0.2,M
sanchay,y,ay,hay,0,n,na,0.0,M
sanchit,t,it,hit,0,n,na,0.0,M
sandeep,p,ep,eep,0,n,na,0.0,M
sandeepen,n,en,pen,0,n,na,0.0,M
sandesh,h,sh,esh,0,n,na,0.0,M
sanhata,a,ta,ata,1,a,na,0.3,M
sanjay,y,ay,jay,0,n,na,0.0,M
sanjeev,v,ev,eev,0,n,na,0.0,M
sanjit,t,it,jit,0,n,na,0.0,M
sanjiv,v,iv,jiv,0,n,na,0.0,M
sanjivan,n,an,van,0,n,na,0.0,M
sanjog,g,og,jog,0,n,na,0.0,M
sankara,a,ra,ara,1,a,na,0.3,M
sankalp,p,lp,alp,0,n,na,0.0,M
sankarshan,n,an,han,0,n,na,0.0,M
sanket,t,et,ket,0,n,na,0.0,M
sankul,l,ul,kul,0,n,na,0.0,M
sannath,h,th,ath,0,n,na,0.0,M
sannibh,h,bh,ibh,0,n,na,0.0,M
sannidhi,i,hi,dhi,1,i,na,0.3,M
sannigdh,h,dh,gdh,0,n,na,0.0,M
sanobar,r,ar,bar,0,n,na,0.0,M
sanshray,y,ay,ray,0,n,na,0.0,M
sanskar,r,ar,kar,0,n,na,0.0,M
santan,n,an,tan,0,n,na,0.0,M
santosh,h,sh,osh,0,n,na,0.0,M
sanurag,g,ag,rag,0,n,na,0.0,M
sanwariya,a,ya,iya,1,a,na,0.2,M
sanyog,g,og,yog,0,n,na,0.0,M
sapan,n,an,pan,0,n,na,0.0,M
saprathas,s,as,has,0,n,na,0.0,M
saptajit,t,it,jit,0,n,na,0.0,M
saptarishi,i,hi,shi,1,i,na,0.2,M
saptanshu,u,hu,shu,1,u,na,0.3,M
sarana,a,na,ana,1,a,na,0.3,M
sarang,g,ng,ang,0,n,na,0.0,M
saral,l,al,ral,0,n,na,0.0,M
saransh,h,sh,nsh,0,n,na,0.0,M
saras,s,as,ras,0,n,na,0.0,M
sarasi,i,si,asi,1,i,na,0.3,M
sarasija,a,ja,ija,1,a,na,0.2,M
sarasvat,t,at,vat,0,n,na,0.0,M
sarat,t,at,rat,0,n,na,0.0,M
sarathy,y,hy,thy,0,n,na,0.0,M
saravana,a,na,ana,1,a,na,0.2,M
sarayu,u,yu,ayu,1,u,na,0.3,M
sarbajit,t,it,jit,0,n,na,0.0,M
sarbani,i,ni,ani,1,i,na,0.3,M
sargam,m,am,gam,0,n,na,0.0,M
sarin,n,in,rin,0,n,na,0.0,M
sarish,h,sh,ish,0,n,na,0.0,M
sarit,t,it,rit,0,n,na,0.0,M
sarngin,n,in,gin,0,n,na,0.0,M
sarojin,n,in,jin,0,n,na,0.0,M
sartaj,j,aj,taj,0,n,na,0.0,M
sarthak,k,ak,hak,0,n,na,0.0,M
sarup,p,up,rup,0,n,na,0.0,M
sarva,a,va,rva,1,a,na,0.5,M
sarvad,d,ad,vad,0,n,na,0.0,M
sarvadaman,n,an,man,0,n,na,0.0,M
sarvadev,v,ev,dev,0,n,na,0.0,M
sarvadharin,n,in,rin,0,n,na,0.0,M
sarvag,g,ag,vag,0,n,na,0.0,M
sarvagny,y,ny,gny,0,n,na,0.0,M
sarvak,k,ak,vak,0,n,na,0.0,M
sarvambh,h,bh,mbh,0,n,na,0.0,M
sarvan,n,an,van,0,n,na,0.0,M
sarvang,g,ng,ang,0,n,na,0.0,M
sarvapalaka,a,ka,aka,1,a,na,0.2,M
sarvashay,y,ay,hay,0,n,na,0.0,M
sarvavas,s,as,vas,0,n,na,0.0,M
sarvendra,a,ra,dra,1,a,na,0.3,M
sarvesh,h,sh,esh,0,n,na,0.0,M
sarveshvara,a,ra,ara,1,a,na,0.2,M
sarwar,r,ar,war,0,n,na,0.0,M
sashang,g,ng,ang,0,n,na,0.0,M
sashreek,k,ek,eek,0,n,na,0.0,M
sashanth,h,th,nth,0,n,na,0.0,M
sashwat,t,at,wat,0,n,na,0.0,M
sasi,i,si,asi,1,i,na,0.5,M
sasidhar,r,ar,har,0,n,na,0.0,M
sasmit,t,it,mit,0,n,na,0.0,M
sasta,a,ta,sta,1,a,na,0.5,M
satadev,v,ev,dev,0,n,na,0.0,M
satamanyu,u,yu,nyu,1,u,na,0.2,M
satanand,d,nd,and,0,n,na,0.0,M
satayu,u,yu,ayu,1,u,na,0.3,M
sateendra,a,ra,dra,1,a,na,0.3,M
satesh,h,sh,esh,0,n,na,0.0,M
sathi,i,hi,thi,1,i,na,0.5,M
sathindar,r,ar,dar,0,n,na,0.0,M
satin,n,in,tin,0,n,na,0.0,M
satinath,h,th,ath,0,n,na,0.0,M
satindra,a,ra,dra,1,a,na,0.3,M
satish,h,sh,ish,0,n,na,0.0,M
satishchandra,a,ra,dra,1,a,na,0.2,M
satkartar,r,ar,tar,0,n,na,0.0,M
satpal,l,al,pal,0,n,na,0.0,M
satpati,i,ti,ati,1,i,na,0.3,M
satrajit,t,it,jit,0,n,na,0.0,M
satruijt,t,jt,ijt,0,n,na,0.0,M
satvamohan,n,an,han,0,n,na,0.0,M
satvat,t,at,vat,0,n,na,0.0,M
satveer,r,er,eer,0,n,na,0.0,M
satvik,k,ik,vik,0,n,na,0.0,M
satvinder,r,er,der,0,n,na,0.0,M
satya,a,ya,tya,1,a,na,0.5,M
satyadarshi,i,hi,shi,1,i,na,0.2,M
satyadev,v,ev,dev,0,n,na,0.0,M
satyajit,t,it,jit,0,n,na,0.0,M
satyak,k,ak,yak,0,n,na,0.0,M
satyakaam,m,am,aam,0,n,na,0.0,M
satyaki,i,ki,aki,1,i,na,0.3,M
satyam,m,am,yam,0,n,na,0.0,M
satyamurty,y,ty,rty,0,n,na,0.0,M
satyanarayan,n,an,yan,0,n,na,0.0,M
satyankar,r,ar,kar,0,n,na,0.0,M
satyaprakash,h,sh,ash,0,n,na,0.0,M
satyapriya,a,ya,iya,1,a,na,0.2,M
satyasheel,l,el,eel,0,n,na,0.0,M
satyashrawaa,a,aa,waa,1,a,na,0.2,M
satyavaan,n,an,aan,0,n,na,0.0,M
satyavache,e,he,che,1,e,na,0.3,M
satyavrat,t,at,rat,0,n,na,0.0,M
satyen,n,en,yen,0,n,na,0.0,M
satyendra,a,ra,dra,1,a,na,0.3,M
saubal,l,al,bal,0,n,na,0.0,M
saubhadra,a,ra,dra,1,a,na,0.3,M
saudeep,p,ep,eep,0,n,na,0.0,M
saumit,t,it,mit,0,n,na,0.0,M
saumitr,r,tr,itr,0,n,na,0.0,M
saumitra,a,ra,tra,1,a,na,0.3,M
saumya,a,ya,mya,1,a,na,0.5,M
saunak,k,ak,nak,0,n,na,0.0,M
saurabh,h,bh,abh,0,n,na,0.0,M
saurav,v,av,rav,0,n,na,0.0,M
saurjyesh,h,sh,esh,0,n,na,0.0,M
sava,a,va,ava,1,a,na,0.5,M
savar,r,ar,var,0,n,na,0.0,M
savir,r,ir,vir,0,n,na,0.0,M
savit,t,it,vit,0,n,na,0.0,M
savitashri,i,ri,hri,1,i,na,0.2,M
savitendra,a,ra,dra,1,a,na,0.2,M
savya,a,ya,vya,1,a,na,0.5,M
savyasachi,i,hi,chi,1,i,na,0.2,M
sawan,n,an,wan,0,n,na,0.0,M
seemanta,a,ta,nta,1,a,na,0.3,M
sekhar,r,ar,har,0,n,na,0.0,M
selva,a,va,lva,1,a,na,0.5,M
sena,a,na,ena,1,a,na,0.5,M
senajit,t,it,jit,0,n,na,0.0,M
senthil,l,il,hil,0,n,na,0.0,M
seshadri,i,ri,dri,1,i,na,0.3,M
setu,u,tu,etu,1,u,na,0.5,M
seva,a,va,eva,1,a,na,0.5,M
sevak,k,ak,vak,0,n,na,0.0,M
shaan,n,an,aan,0,n,na,0.0,M
shaandilya,a,ya,lya,1,a,na,0.3,M
shaant,t,nt,ant,0,n,na,0.0,M
shaarav,v,av,rav,0,n,na,0.0,M
shaardul,l,ul,dul,0,n,na,0.0,M
shaashwat,t,at,wat,0,n,na,0.0,M
shabar,r,ar,bar,0,n,na,0.0,M
shadab,b,ab,dab,0,n,na,0.0,M
shagun,n,un,gun,0,n,na,0.0,M
shahalad,d,ad,lad,0,n,na,0.0,M
shail,l,il,ail,0,n,na,0.0,M
shaildhar,r,ar,har,0,n,na,0.0,M
shailen,n,en,len,0,n,na,0.0,M
shailendra,a,ra,dra,1,a,na,0.3,M
shailesh,h,sh,esh,0,n,na,0.0,M
shakti,i,ti,kti,1,i,na,0.5,M
shaktidhar,r,ar,har,0,n,na,0.0,M
shakuni,i,ni,uni,1,i,na,0.3,M
shakunt,t,nt,unt,0,n,na,0.0,M
shakyasinha,a,ha,nha,1,a,ha,0.2,M
shalabh,h,bh,abh,0,n,na,0.0,M
shalang,g,ng,ang,0,n,na,0.0,M
shaligram,m,am,ram,0,n,na,0.0,M
shalik,k,ik,lik,0,n,na,0.0,M
shalin,n,in,lin,0,n,na,0.0,M
shalina,a,na,ina,1,a,na,0.3,M
shalmali,i,li,ali,1,i,na,0.3,M
shalya,a,ya,lya,1,a,na,0.5,M
shamak,k,ak,mak,0,n,na,0.0,M
shamakarn,n,rn,arn,0,n,na,0.0,M
shambhavi,i,vi,avi,1,i,na,0.3,M
